review_id,appid,lang,steam_language,eligible_target_buckets,precision_tiers,matched_keyword_families,text_len
204863305,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:matchmaking|unfair_by_design:broad:enemy,391
204926876,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,2108
204964185,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:battlepass|distributive:broad:unlock|competitive_balance:broad:balance|unfair_by_design:broad:enemy|unfair_by_design:broad:one-shot,761
205099509,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,1466
205215315,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:battlepass|competitive_balance:broad:OP|unfair_by_design:broad:enemy,2205
205408709,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:battlepass|distributive:broad:unlock|distributive:broad:grind|competitive_balance:broad:new player|unfair_by_design:broad:hard|unfair_by_design:broad:one-shot,2296
205547234,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:stomp|unfair_by_design:broad:AI,759
205673617,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:OP|unfair_by_design:broad:hard,948
205858165,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,5458
206209223,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1481
206302638,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:grind|competitive_balance:broad:balance|competitive_balance:broad:veteran|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,2177
206395843,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:edition|competitive_balance:broad:OP|unfair_by_design:broad:hard,3787
207140397,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1577
207417855,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:OP|unfair_by_design:broad:boss,1425
207437929,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:rank|unfair_by_design:broad:AI,697
208176249,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:hard|unfair_by_design:broad:boss,1570
208214218,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss,609
208824800,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1139
209140158,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:boss,1206
209239937,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
209291282,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:hard,433
209294724,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,3488
209362275,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:boss,1637
209759218,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1681
209808210,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1575
209936078,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:boss,1540
211803703,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1575
212333237,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:balance|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,2931
212473499,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss|unfair_by_design:broad:enemy,2046
212572720,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:hard,2477
212715818,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:grind|competitive_balance:broad:new player|unfair_by_design:broad:difficulty,462
212845151,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,2010
212865517,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:artificial,2050
212957701,1517290,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1452
213056642,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1759
213142236,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,498
213329479,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
213959854,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,960
214021081,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1385
214225568,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:balance|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:enemy,1698
214393955,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1684
214712918,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,769
214764762,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:high:artificial difficulty|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:artificial|unfair_by_design:broad:one-shot,7992
214978715,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:unlock|competitive_balance:broad:balance|competitive_balance:broad:OP|unfair_by_design:broad:boss,2133
215007431,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss|unfair_by_design:broad:cheap,4016
215046846,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|distributive:broad:unlock|competitive_balance:broad:veteran|competitive_balance:broad:OP|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard|unfair_by_design:broad:boss,5558
215060568,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:rank|unfair_by_design:broad:boss,1671
215272395,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
215278326,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,1083
215298387,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:boss,2220
215438171,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad|high,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:high:enemies infinite stamina|unfair_by_design:broad:boss,2530
215603313,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:hard|unfair_by_design:broad:boss,2576
215675987,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1680
215721930,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1650
215957616,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:new player|unfair_by_design:broad:boss,813
216185122,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:boss|unfair_by_design:broad:one-shot,1109
216210188,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:rank|unfair_by_design:broad:difficulty|unfair_by_design:broad:hard,1576
216656614,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:veteran|unfair_by_design:broad:boss,1609
217134127,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:grind|competitive_balance:broad:balance|competitive_balance:broad:new player|competitive_balance:broad:OP|unfair_by_design:broad:hard|unfair_by_design:broad:boss,4904
217359448,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:rank|unfair_by_design:broad:boss,3791
217886053,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:balance|unfair_by_design:broad:difficulty|unfair_by_design:broad:boss,1676
218175381,1245620,en,english,competitive_balance|distributive|unfair_by_design,broad,distributive:broad:DLC|competitive_balance:broad:OP|unfair_by_design:broad:boss,603
